url,status,title,meta_description,published_time,author,h1,file_path
https://tiximax.net/pages/lien-he,200,Liên hệ  – TIXIMAX LOGISTICS,,,,LIÊN HỆ,pages\000074--pages--lien-he.txt
https://tiximax.net/pages/home2,200,Tiximax Logictics - Mua hộ và vận chuyển  – TIXIMAX LOGISTICS,Dịch vụ mua hộ và vận chuyển quốc tế,,,Tiximax Logictics - Mua hộ và vận chuyển,pages\000075--pages--home2.txt
https://tiximax.net/pages/mat-hang-cam,200,Các mặt hàng cấm vận chuyển  – TIXIMAX LOGISTICS,Các mặt hàng cấm vận chuyển,,,Các mặt hàng cấm,pages\000076--pages--mat-hang-cam.txt
https://tiximax.net/pages/home,200,Tiximax Logictics - Mua hộ và vận chuyển  – TIXIMAX LOGISTICS,Dịch vụ mua hộ và vận chuyển quốc tế,,,Tiximax Logictics - Mua hộ và vận chuyển,pages\000077--pages--home.txt
https://tiximax.net/pages/indo-viet,200,Tiximax Logictics - Mua hộ và vận chuyển  – TIXIMAX LOGISTICS,Dịch vụ mua hộ và vận chuyển quốc tế,,,Tiximax Logictics - Mua hộ và vận chuyển,pages\000078--pages--indo-viet.txt
https://tiximax.net/pages/homee,200,Tiximax Logictics - Mua hộ và vận chuyển  – TIXIMAX LOGISTICS,Dịch vụ mua hộ và vận chuyển quốc tế,,,Tiximax Logictics - Mua hộ và vận chuyển,pages\000079--pages--homee.txt
https://tiximax.net/pages/huong-dan,200,HƯỚNG DẪN  – TIXIMAX LOGISTICS,,,,HƯỚNG DẪN,pages\000080--pages--huong-dan.txt
https://tiximax.net/pages/page,200,Kinh doanh & Dịch vụ 03,Kinh doanh & Dịch vụ 03,,,,pages\000081--pages--page.txt
https://tiximax.net/pages/mot-cong-dong-greener-happier-cung-tiximax,200,Một Cộng Đồng Greener & Happier Cùng Tiximax  – TIXIMAX LOGISTICS,"Một Cộng Đồng Greener & Happier Cùng TiximaxChúng ta đang sống trong một thế giới kết nối hơn bao giờ hết, nhưng đồng thời cũng đang dần rời xa những giá trị thiên nhiên và sự bình yên vốn có. Khi các khu đô thị, trung tâm thương mại và khu công nghiệp mọc lên ngày càng nhiều, nhịp sống trở nên hối hả, con người ta dễ",,,Câu Chuyện Thương Hiệu,pages\000082--pages--mot-cong-dong-greener-happier-cung-tiximax.txt
https://tiximax.net/pages/muc-dich-su-menh-va-tam-nhin-cua-tiximax,200,"Mục đích, Sứ mệnh và Tầm nhìn của Tiximax  – TIXIMAX LOGISTICS","Tiximax được thành lập với mục tiêu trở thành cầu nối vững chắc giữa con người và thế giới, giúp mọi khoảng cách địa lý được rút ngắn bằng dịch vụ logistics tận tâm và chuyên nghiệp. Chúng tôi tin rằng mỗi kiện hàng không chỉ là sản phẩm vật chất, mà còn là niềm tin",,,"Mục đích, Sứ mệnh và Tầm nhìn của Tiximax",pages\000083--pages--muc-dich-su-menh-va-tam-nhin-cua-tiximax.txt
https://tiximax.net/pages/tao-don-hang,200,TẠO ĐƠN HÀNG  – TIXIMAX LOGISTICS,,,,Ước Tính Chi Phí - Tiximax,pages\000084--pages--tao-don-hang.txt
https://tiximax.net/pages/tra-cuu-van-don,200,Tra cứu vận đơn  – TIXIMAX LOGISTICS,Webcake | Design Landing Page,,,Tra cứu vận đơn,pages\000085--pages--tra-cuu-van-don.txt
https://tiximax.net/pages/su-menh-va-tam-nhin,200,Sứ Mệnh và Tầm Nhìn  – TIXIMAX LOGISTICS,"1. Sứ Mệnh Tiximax ra đời với sứ mệnh kiến tạo những cầu nối vững chắc, đưa doanh nghiệp Việt Nam vươn ra biển lớn và hội nhập sâu rộng vào thị trường quốc tế. Chúng tôi hiện thực hóa sứ mệnh này bằng cách: • Tối ưu hóa hành trình logistics xuyên biên giới: Cung cấp hệ thống vận chuyển và ký gửi hàng hóa hai chiều giữa",,,Sứ Mệnh và Tầm Nhìn,pages\000086--pages--su-menh-va-tam-nhin.txt
https://tiximax.net/pages/triet-ly-kinh-doanh-cua-chung-toi,200,Triết Lý Kinh Doanh Của Chúng Tôi  – TIXIMAX LOGISTICS,"Tại Tiximax Logistics, kinh doanh không chỉ là mua bán – đó là hành trình kiến tạo giá trị, nuôi dưỡng niềm tin và lan tỏa điều tốt đẹp.Chính trực trong từng quyết địnhChúng tôi chọn minh bạch và rõ ràng như một nguyên tắc bất di bất dịch. Mỗi cam kết đều được thực hiện trọn vẹn, để niềm tin không chỉ được tạo ra mà cò",,,Triết Lý Kinh Doanh Của Chúng Tôi,pages\000087--pages--triet-ly-kinh-doanh-cua-chung-toi.txt
https://tiximax.net/pages/triet-ly-kinh-doanh-cua-tiximax,200,Triết lý kinh doanh của Tiximax  – TIXIMAX LOGISTICS,"Triết lý kinh doanh của Tiximax là kim chỉ nam cho mọi hoạt động, giúp chúng tôi xây dựng mối quan hệ bền vững với khách hàng và đối tác, đồng thời đóng góp tích cực vào sự phát triển của ngành logistics và xã hội.",,,Triết lý kinh doanh của Tiximax,pages\000088--pages--triet-ly-kinh-doanh-cua-tiximax.txt
https://tiximax.net/pages/triet-ly-quan-tri-nhan-su-tai-tiximax,200,Triết lý quản trị nhân sự tại Tiximax  – TIXIMAX LOGISTICS,"Triết lý quản trị nhân sự của Tiximax là kim chỉ nam cho mọi hoạt động, giúp chúng tôi xây dựng một đội ngũ mạnh mẽ, đoàn kết và sẵn sàng chinh phục những thử thách trong ngành logistics toàn cầu.",,,Triết lý quản trị nhân sự tại Tiximax,pages\000089--pages--triet-ly-quan-tri-nhan-su-tai-tiximax.txt
https://tiximax.net/pages/tro-thanh-doi-tac-dai-ly-cua-tiximax-logistics,200,Trở thành đối tác đại lý của Tiximax Logistics  – TIXIMAX LOGISTICS,"Tiximax Logistics là đơn vị chuyên cung cấp dịch vụ mua hộ và vận chuyển hàng hóa quốc tế uy tín, với trọng tâm là tuyến Indonesia - Việt Nam. Chúng tôi hỗ trợ khách hàng đặt mua hàng từ các website thương mại điện tử và nhà sản xuất tại Indonesia",,,Trở thành đối tác đại lý của Tiximax Logistics,pages\000090--pages--tro-thanh-doi-tac-dai-ly-cua-tiximax-logistics.txt
https://tiximax.net/pages/quy-trinh-mua-hang-ho,200,QUY TRÌNH MUA HÀNG HỘ  – TIXIMAX LOGISTICS,Quy trình mua hàng hóaQuy trình mua hàng hóa1Tìm kiếm/quản lý link sản phẩm cần mua và đặt mua sản phẩm. Thanh toán 70% học phí đơn hàng2ODM sẽ tiếp nhận xử lý và vận chuyển hàng về đến Kho Mỹ của ODM3ODM vận chuyển về Việt Nam4Đóng gói và giao hàng đến tay khách hàng,,,QUY TRÌNH MUA HÀNG HỘ,pages\000091--pages--quy-trinh-mua-hang-ho.txt
https://tiximax.net/pages/yeu-cau-bao-gia-nhanh,200,YÊU CẦU BÁO GIÁ NHANH  – TIXIMAX LOGISTICS,YÊU CẦU BÁO GIÁ NHANH,,,YÊU CẦU BÁO GIÁ NHANH,pages\000092--pages--yeu-cau-bao-gia-nhanh.txt
https://tiximax.net/pages/vi-sao-khach-hang-nen-chon-tiximax,200,Vì Sao Khách Hàng Nên Chọn Tiximax ?  – TIXIMAX LOGISTICS,"1. Minh bạch tuyệt đối – Nói thật, làm thậtTiximax cam kết báo giá minh bạch, rõ ràng, không phí ẩn.Chính sách bồi thường gấp 10 lần nếu nhân viên báo sai giá là minh chứng mạnh mẽ cho sự trung thực và trách nhiệm – điều hiếm có trên thị trường logistics.Đây không chỉ là dịch vụ, mà là một cam kết đạo đức với khách hàn",,,Vì Sao Khách Hàng Nên Chọn Tiximax ?,pages\000093--pages--vi-sao-khach-hang-nen-chon-tiximax.txt
https://tiximax.net/pages/ty-gia-quy-doi-dich-vu-mua-hang-hoa-indonesia,200,Tỷ Giá Quy Đổi Dịch Vụ Mua Hàng Hóa Indonesia  – TIXIMAX LOGISTICS,Tỷ Giá Quy Đổi Dịch Vụ Mua Hàng Hóa Indonesia,,,Tỷ Giá Quy Đổi Dịch Vụ Mua Hàng Hóa Indonesia,pages\000094--pages--ty-gia-quy-doi-dich-vu-mua-hang-hoa-indonesia.txt
https://tiximax.net/pages/uoc-tinh-chi-phi,200,Ước Tính Chi Phí - Tiximax  – TIXIMAX LOGISTICS,Công cụ này cung cấp chi phí ước tính sơ bộ dựa trên thông tin bạn nhập,,,Ước Tính Chi Phí - Tiximax,pages\000095--pages--uoc-tinh-chi-phi.txt
https://tiximax.net/products/hitachi-noi-com-dien-ap-suat-ih-rz-y100hj-c,200,Hitachi Nồi cơm điện áp suất IH RZ-Y100HJ(C)  – TIXIMAX LOGISTICS,"Nồi Cơm Điện Áp Suất IH Hitachi RZ-Y100HJ(C): Trải Nghiệm Cơm Ngon Chuẩn Nhật BảnChào mừng bạn đến với một cuộc cách mạng trong việc nấu cơm hằng ngày! Nồi cơm điện áp suất IH Hitachi RZ-Y100HJ(C) không chỉ là một thiết bị gia dụng thông thường, mà còn là trợ thủ đắc lực giúp bạn tạo ra những bữa cơm hoàn hảo, mang đậm",,,Hitachi Nồi cơm điện áp suất IH RZ-Y100HJ(C),pages\000096--products--hitachi-noi-com-dien-ap-suat-ih-rz-y100hj-c.txt
https://tiximax.net/products/hitachi-stick-cleaner-khong-day-pv-bh900sl-k,200,Hitachi Stick Cleaner (Không dây) PV-BH900SL(K)  – TIXIMAX LOGISTICS,"Máy Hút Bụi Không Dây Hitachi PV-BH900SL(K)Hitachi PV-BH900SL(K) là máy hút bụi không dây cao cấp, kết hợp giữa sức mạnh vượt trội và thiết kế siêu nhẹ, mang lại hiệu quả làm sạch tối đa cho không gian sống của bạn.Lực Hút Mạnh Mẽ: Sử dụng công nghệ Power Boost Cyclone độc quyền, máy tạo ra luồng xoáy mạnh mẽ giúp hút",,,Hitachi Stick Cleaner (Không dây) PV-BH900SL(K),pages\000097--products--hitachi-stick-cleaner-khong-day-pv-bh900sl-k.txt
https://tiximax.net/products/mua-hang-lazada-indonesia,200,,,,,,pages\000098--products--mua-hang-lazada-indonesia.txt
https://tiximax.net/products/mua-hang-blibli-indonesia,200,,,,,,pages\000099--products--mua-hang-blibli-indonesia.txt
https://tiximax.net/products/may-pha-ca-phe-tu-dong-siroca-siroca-cone-sc-c125,200,Máy pha cà phê tự động Siroca siroca cone SC-C125  – TIXIMAX LOGISTICS,"1. Các tính năng nổi bậtTích hợp máy xay hạt: Điểm đặc trưng nhất của Siroca SC-C125 là có cối xay hạt cà phê ngay trong máy. Điều này giúp bạn có thể pha cà phê từ hạt tươi, mang lại hương vị thơm ngon và đậm đà hơn so với cà phê bột đóng gói.Pha cà phê tự động hoàn toàn: Máy thực hiện mọi công đoạn từ xay hạt, nén bộ",,,Máy pha cà phê tự động Siroca siroca cone SC-C125,pages\000100--products--may-pha-ca-phe-tu-dong-siroca-siroca-cone-sc-c125.txt
https://tiximax.net/products/mua-hang-ebay,200,Mua hàng Ebay  – TIXIMAX LOGISTICS,Mua hàng Ebay,,,Mua hàng Ebay,pages\000101--products--mua-hang-ebay.txt
https://tiximax.net/products/mua-hang-macys,200,Mua hàng Macys  – TIXIMAX LOGISTICS,Mua hàng Macys,,,Mua hàng Macys,pages\000102--products--mua-hang-macys.txt
https://tiximax.net/products/mua-hang-jomoshop,200,Mua hàng Jomashop  – TIXIMAX LOGISTICS,Mua hàng Jomashop,,,Mua hàng Jomashop,pages\000103--products--mua-hang-jomoshop.txt
https://tiximax.net/products/nhan-ban-tu-mua-hang-tokopedia-indo,200,,,,,,pages\000104--products--nhan-ban-tu-mua-hang-tokopedia-indo.txt
https://tiximax.net/products/mua-hang-shopee-indo,200,,,,,,pages\000105--products--mua-hang-shopee-indo.txt
https://tiximax.net/products/mua-hang-amazon,200,Mua hàng Amazon  – TIXIMAX LOGISTICS,Mua hàng Amazon,,,Mua hàng Amazon,pages\000106--products--mua-hang-amazon.txt
https://tiximax.net/tags,404,,,,,,pages\000107--tags.txt
https://tiximax.net/collections/onsale,404,,,,,,pages\000108--collections--onsale.txt
https://tiximax.net/tin-tuc,404,,,,,,pages\000109--tin-tuc.txt
https://tiximax.net/collections/all,200,Tất cả sản phẩm  – TIXIMAX LOGISTICS,Tất cả sản phẩm,,,Tất cả sản phẩm,pages\000110--collections--all.txt
https://tiximax.net/pages/he-thong-cua-hang,404,,,,,,pages\000111--pages--he-thong-cua-hang.txt
https://tiximax.net/tat-ca-bai-viet,404,,,,,,pages\000112--tat-ca-bai-viet.txt
https://tiximax.net/pages/ctv,404,,,,,,pages\000113--pages--ctv.txt
https://tiximax.net/tag,404,,,,,,pages\000114--tag.txt
https://tiximax.net/ng-ngoai,404,,,,,,pages\000115--ng-ngoai.txt
https://tiximax.net/collections/vendors?q=hitachi,200,Hitachi - TIXIMAX LOGISTICS,Hitachi - TIXIMAX LOGISTICS,,,Hitachi,pages\000116--collections--vendors.txt
https://tiximax.net/dich-vu-van-chuyen,404,,,,,,pages\000117--dich-vu-van-chuyen.txt
https://tiximax.net/collections/vendors?q=siroca,200,Siroca - TIXIMAX LOGISTICS,Siroca - TIXIMAX LOGISTICS,,,Siroca,pages\000118--collections--vendors.txt
https://tiximax.net/pages/about-us?utm_source=chatgpt.com,200,Giới thiệu  – TIXIMAX LOGISTICS,VỚI KINH NGHIỆM CHUYÊN VẬN CHUYỂN VÀ MUA HÀNG QUỐC TẾ  THEO ĐƯỜNG BIỂN VÀ ĐƯỜNG BAY. CHÚNG TÔI RẤT MONG ĐƯỢC HỖ TRỢ VÀ CUNG CẤP DỊCH VỤ CHO QUÝ KHÁCH,,,Giới thiệu,pages\000119--pages--about-us.txt
https://tiximax.net/pages/{0}/page,404,,,,,,pages\000120--pages--_0_--page.txt
https://tiximax.net/pages/+84901834283,404,,,,,,pages\000121--pages--_84901834283.txt
